Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins,,,,,,,,,,,,,,,,
3/8/2019 22:00,000052525000,2,60,1,Northbound Lane 1,1,North,311,8192,Checked,32738,16,0,0,0,0,0,0,4,22,82,140,55,7,1,0,0,0,
3/8/2019 22:00,000052525000,2,60,2,Northbound Lane 2,1,North,181,8192,Checked,32738,16,0,0,0,0,0,0,0,1,10,57,95,15,3,0,0,0,
3/8/2019 22:00,000052525000,2,60,3,Southbound Lane 1,2,South,172,8192,Checked,32738,16,0,0,0,0,0,0,1,14,39,81,31,3,3,0,0,0,
3/8/2019 22:00,000052525000,2,60,4,Southbound Lane 2,2,South,59,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,18,23,11,3,0,0,0,
3/8/2019 23:00,000052525000,2,60,1,Northbound Lane 1,1,North,224,8192,Checked,32738,16,0,0,0,0,0,0,3,9,69,98,39,5,0,1,0,0,
3/8/2019 23:00,000052525000,2,60,2,Northbound Lane 2,1,North,122,8192,Checked,32738,16,0,0,0,0,0,0,0,1,6,44,53,12,4,0,2,0,
3/8/2019 23:00,000052525000,2,60,3,Southbound Lane 1,2,South,121,8192,Checked,32738,16,0,0,0,0,0,1,2,4,26,62,20,4,2,0,0,0,
3/8/2019 23:00,000052525000,2,60,4,Southbound Lane 2,2,South,38,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,13,14,9,0,1,0,0,
3/9/2019 0:00,000052525000,2,60,1,Northbound Lane 1,1,North,147,8192,Checked,32738,16,0,0,0,1,0,0,1,9,43,66,23,4,0,0,0,0,
3/9/2019 0:00,000052525000,2,60,2,Northbound Lane 2,1,North,71,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,35,22,8,4,0,0,0,
3/9/2019 0:00,000052525000,2,60,3,Southbound Lane 1,2,South,60,8192,Checked,32738,16,0,0,0,0,0,0,0,3,13,27,11,5,1,0,0,0,
3/9/2019 0:00,000052525000,2,60,4,Southbound Lane 2,2,South,23,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,5,11,2,3,0,0,0,
3/9/2019 1:00,000052525000,2,60,1,Northbound Lane 1,1,North,109,8192,Checked,32738,16,0,0,0,0,0,0,2,6,31,51,18,1,0,0,0,0,
3/9/2019 1:00,000052525000,2,60,2,Northbound Lane 2,1,North,43,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,21,19,1,0,0,0,0,
3/9/2019 1:00,000052525000,2,60,3,Southbound Lane 1,2,South,36,8192,Checked,32738,16,0,0,0,0,0,0,2,1,11,17,4,1,0,0,0,0,
3/9/2019 1:00,000052525000,2,60,4,Southbound Lane 2,2,South,10,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,
3/9/2019 2:00,000052525000,2,60,1,Northbound Lane 1,1,North,55,8192,Checked,32738,16,0,0,0,0,0,0,0,5,17,27,4,2,0,0,0,0,
3/9/2019 2:00,000052525000,2,60,2,Northbound Lane 2,1,North,23,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,12,8,0,0,0,0,0,
3/9/2019 2:00,000052525000,2,60,3,Southbound Lane 1,2,South,30,8192,Checked,32738,16,0,0,0,0,0,1,0,4,4,15,4,1,1,0,0,0,
3/9/2019 2:00,000052525000,2,60,4,Southbound Lane 2,2,South,6,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,
3/9/2019 3:00,000052525000,2,60,1,Northbound Lane 1,1,North,44,8192,Checked,32738,16,0,0,0,0,0,1,1,4,7,21,10,0,0,0,0,0,
3/9/2019 3:00,000052525000,2,60,2,Northbound Lane 2,1,North,13,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,
3/9/2019 3:00,000052525000,2,60,3,Southbound Lane 1,2,South,62,8192,Checked,32738,16,0,0,0,0,0,0,2,4,16,29,10,1,0,0,0,0,
3/9/2019 3:00,000052525000,2,60,4,Southbound Lane 2,2,South,6,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,
3/9/2019 4:00,000052525000,2,60,1,Northbound Lane 1,1,North,40,8192,Checked,32738,16,0,0,0,0,0,0,0,1,9,17,11,1,1,0,0,0,
3/9/2019 4:00,000052525000,2,60,2,Northbound Lane 2,1,North,9,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,
3/9/2019 4:00,000052525000,2,60,3,Southbound Lane 1,2,South,109,8192,Checked,32738,16,0,0,0,0,0,0,4,3,21,54,25,2,0,0,0,0,
3/9/2019 4:00,000052525000,2,60,4,Southbound Lane 2,2,South,18,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,9,6,2,0,0,0,0,
3/9/2019 5:00,000052525000,2,60,1,Northbound Lane 1,1,North,56,8192,Checked,32738,16,0,0,0,0,0,0,0,5,12,21,12,3,2,1,0,0,
3/9/2019 5:00,000052525000,2,60,2,Northbound Lane 2,1,North,18,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,6,9,1,0,1,0,0,
3/9/2019 5:00,000052525000,2,60,3,Southbound Lane 1,2,South,188,8192,Checked,32738,16,0,0,0,0,0,0,0,1,38,76,59,14,0,0,0,0,
3/9/2019 5:00,000052525000,2,60,4,Southbound Lane 2,2,South,93,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,14,43,25,6,1,0,0,
3/9/2019 6:00,000052525000,2,60,1,Northbound Lane 1,1,North,140,8192,Checked,32738,16,0,0,0,0,0,0,2,6,25,64,37,4,2,0,0,0,
3/9/2019 6:00,000052525000,2,60,2,Northbound Lane 2,1,North,62,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,17,27,16,0,0,0,0,
3/9/2019 6:00,000052525000,2,60,3,Southbound Lane 1,2,South,262,8192,Checked,32738,16,0,0,0,0,0,0,0,11,48,119,70,12,2,0,0,0,
3/9/2019 6:00,000052525000,2,60,4,Southbound Lane 2,2,South,144,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,27,77,32,4,3,0,0,
3/9/2019 7:00,000052525000,2,60,1,Northbound Lane 1,1,North,297,8192,Checked,32738,16,0,0,0,0,0,0,0,7,52,122,93,19,4,0,0,0,
3/9/2019 7:00,000052525000,2,60,2,Northbound Lane 2,1,North,135,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,22,61,33,11,4,1,0,
3/9/2019 7:00,000052525000,2,60,3,Southbound Lane 1,2,South,311,8192,Checked,32738,16,0,0,0,0,0,1,2,12,37,153,87,19,0,0,0,0,
3/9/2019 7:00,000052525000,2,60,4,Southbound Lane 2,2,South,181,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,29,79,53,15,3,1,0,
3/9/2019 8:00,000052525000,2,60,1,Northbound Lane 1,1,North,375,8192,Checked,32738,16,0,0,0,0,0,0,1,9,68,187,95,11,4,0,0,0,
3/9/2019 8:00,000052525000,2,60,2,Northbound Lane 2,1,North,171,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,37,72,41,16,2,2,0,
3/9/2019 8:00,000052525000,2,60,3,Southbound Lane 1,2,South,374,8192,Checked,32738,16,0,0,0,0,0,1,1,13,58,158,104,30,7,2,0,0,
3/9/2019 8:00,000052525000,2,60,4,Southbound Lane 2,2,South,212,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,29,79,58,38,6,0,0,
3/9/2019 9:00,000052525000,2,60,1,Northbound Lane 1,1,North,448,8192,Checked,32738,16,0,0,0,0,2,1,4,13,77,219,107,21,4,0,0,0,
3/9/2019 9:00,000052525000,2,60,2,Northbound Lane 2,1,North,243,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,48,114,63,10,2,2,0,
3/9/2019 9:00,000052525000,2,60,3,Southbound Lane 1,2,South,449,8192,Checked,32738,16,1,0,0,0,0,0,1,18,71,212,118,25,3,0,0,0,
3/9/2019 9:00,000052525000,2,60,4,Southbound Lane 2,2,South,284,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,30,143,88,18,4,1,0,
3/9/2019 10:00,000052525000,2,60,1,Northbound Lane 1,1,North,486,8192,Checked,32738,16,0,0,0,0,0,1,7,27,162,198,78,12,1,0,0,0,
3/9/2019 10:00,000052525000,2,60,2,Northbound Lane 2,1,North,327,8192,Checked,32738,16,0,0,0,0,0,0,1,3,29,125,124,35,7,3,0,0,
3/9/2019 10:00,000052525000,2,60,3,Southbound Lane 1,2,South,461,8192,Checked,32738,16,1,1,0,1,0,0,7,20,81,228,94,20,6,1,1,0,
3/9/2019 10:00,000052525000,2,60,4,Southbound Lane 2,2,South,315,8192,Checked,32738,16,0,0,0,0,2,1,2,6,24,72,122,67,15,4,0,0,
3/9/2019 11:00,000052525000,2,60,1,Northbound Lane 1,1,North,479,8192,Checked,32738,16,0,1,0,1,1,3,15,43,155,198,52,10,0,0,0,0,
3/9/2019 11:00,000052525000,2,60,2,Northbound Lane 2,1,North,393,8192,Checked,32738,16,4,0,0,0,0,0,4,14,77,138,104,42,9,1,0,0,
3/9/2019 11:00,000052525000,2,60,3,Southbound Lane 1,2,South,543,8192,Checked,32738,16,2,0,0,0,0,0,5,23,116,240,129,26,1,1,0,0,
3/9/2019 11:00,000052525000,2,60,4,Southbound Lane 2,2,South,392,8192,Checked,32738,16,0,0,0,0,0,0,0,0,7,89,159,108,24,3,2,0,
3/9/2019 12:00,000052525000,2,60,1,Northbound Lane 1,1,North,560,8192,Checked,32738,16,0,0,0,0,0,1,4,21,106,264,142,18,4,0,0,0,
3/9/2019 12:00,000052525000,2,60,2,Northbound Lane 2,1,North,393,8192,Checked,32738,16,1,0,0,0,0,0,0,1,7,70,188,91,25,8,2,0,
3/9/2019 12:00,000052525000,2,60,3,Southbound Lane 1,2,South,604,8192,Checked,32738,16,0,0,0,0,0,0,6,24,133,272,148,17,4,0,0,0,
3/9/2019 12:00,000052525000,2,60,4,Southbound Lane 2,2,South,422,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,64,217,113,22,3,1,0,
3/9/2019 13:00,000052525000,2,60,1,Northbound Lane 1,1,North,578,8192,Checked,32738,16,0,0,0,1,0,1,6,21,144,278,110,14,3,0,0,0,
3/9/2019 13:00,000052525000,2,60,2,Northbound Lane 2,1,North,395,8192,Checked,32738,16,1,0,0,0,0,0,0,1,3,103,196,79,10,0,2,0,
3/9/2019 13:00,000052525000,2,60,3,Southbound Lane 1,2,South,629,8192,Checked,32738,16,0,0,0,0,0,3,8,17,136,275,154,33,3,0,0,0,
3/9/2019 13:00,000052525000,2,60,4,Southbound Lane 2,2,South,418,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,57,216,99,37,4,2,0,
3/9/2019 14:00,000052525000,2,60,1,Northbound Lane 1,1,North,568,8192,Checked,32738,16,0,0,0,0,0,1,6,31,122,250,132,22,3,0,1,0,
3/9/2019 14:00,000052525000,2,60,2,Northbound Lane 2,1,North,398,8192,Checked,32738,16,0,0,0,0,0,0,0,3,13,66,201,95,17,3,0,0,
3/9/2019 14:00,000052525000,2,60,3,Southbound Lane 1,2,South,584,8192,Checked,32738,16,0,0,0,0,0,0,4,21,134,268,125,30,2,0,0,0,
3/9/2019 14:00,000052525000,2,60,4,Southbound Lane 2,2,South,355,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,59,178,91,19,4,1,0,
3/9/2019 15:00,000052525000,2,60,1,Northbound Lane 1,1,North,594,8192,Checked,32738,16,0,0,0,0,1,3,5,27,151,247,124,31,4,1,0,0,
3/9/2019 15:00,000052525000,2,60,2,Northbound Lane 2,1,North,470,8192,Checked,32738,16,0,0,0,0,0,0,0,3,13,101,223,105,21,4,0,0,
3/9/2019 15:00,000052525000,2,60,3,Southbound Lane 1,2,South,564,8192,Checked,32738,16,1,0,0,0,0,0,5,18,125,240,140,32,3,0,0,0,
3/9/2019 15:00,000052525000,2,60,4,Southbound Lane 2,2,South,390,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,68,199,90,27,2,0,0,
3/9/2019 16:00,000052525000,2,60,1,Northbound Lane 1,1,North,629,8192,Checked,32738,16,0,0,0,0,0,0,9,29,128,293,136,29,4,1,0,0,
3/9/2019 16:00,000052525000,2,60,2,Northbound Lane 2,1,North,518,8192,Checked,32738,16,0,0,0,0,0,0,0,0,7,88,263,136,20,3,1,0,
3/9/2019 16:00,000052525000,2,60,3,Southbound Lane 1,2,South,570,8192,Checked,32738,16,0,0,0,0,0,2,1,11,144,253,127,24,8,0,0,0,
3/9/2019 16:00,000052525000,2,60,4,Southbound Lane 2,2,South,387,8192,Checked,32738,16,0,0,0,0,0,0,0,0,6,53,198,108,17,5,0,0,
3/9/2019 17:00,000052525000,2,60,1,Northbound Lane 1,1,North,550,8192,Checked,32738,16,0,0,0,0,0,0,0,13,104,245,147,35,4,2,0,0,
3/9/2019 17:00,000052525000,2,60,2,Northbound Lane 2,1,North,428,8192,Checked,32738,16,1,0,0,0,0,0,0,0,0,50,193,155,23,4,2,0,
3/9/2019 17:00,000052525000,2,60,3,Southbound Lane 1,2,South,558,8192,Checked,32738,16,0,0,0,0,0,1,2,12,128,243,135,32,4,1,0,0,
3/9/2019 17:00,000052525000,2,60,4,Southbound Lane 2,2,South,339,8192,Checked,32738,16,0,0,0,0,0,0,0,0,7,48,166,91,21,6,0,0,
3/9/2019 18:00,000052525000,2,60,1,Northbound Lane 1,1,North,511,8192,Checked,32738,16,0,0,0,0,0,0,2,19,108,237,121,18,5,0,1,0,
3/9/2019 18:00,000052525000,2,60,2,Northbound Lane 2,1,North,384,8192,Checked,32738,16,1,0,0,0,0,0,0,0,6,99,170,90,14,0,4,0,
3/9/2019 18:00,000052525000,2,60,3,Southbound Lane 1,2,South,484,8192,Checked,32738,16,1,0,0,0,0,0,3,9,80,203,148,33,7,0,0,0,
3/9/2019 18:00,000052525000,2,60,4,Southbound Lane 2,2,South,278,8192,Checked,32738,16,1,0,0,0,0,0,0,0,3,37,127,77,24,7,2,0,
3/9/2019 19:00,000052525000,2,60,1,Northbound Lane 1,1,North,411,8192,Checked,32738,16,0,0,0,0,0,4,12,46,135,146,59,8,1,0,0,0,
3/9/2019 19:00,000052525000,2,60,2,Northbound Lane 2,1,North,314,8192,Checked,32738,16,0,0,0,0,0,0,0,2,18,103,136,47,7,1,0,0,
3/9/2019 19:00,000052525000,2,60,3,Southbound Lane 1,2,South,352,8192,Checked,32738,16,1,0,0,0,0,0,2,33,106,129,67,11,2,1,0,0,
3/9/2019 19:00,000052525000,2,60,4,Southbound Lane 2,2,South,189,8192,Checked,32738,16,0,0,0,0,0,0,1,0,6,54,84,39,5,0,0,0,
3/9/2019 20:00,000052525000,2,60,1,Northbound Lane 1,1,North,347,8192,Checked,32738,16,0,0,0,0,0,0,5,39,103,130,51,16,2,1,0,0,
3/9/2019 20:00,000052525000,2,60,2,Northbound Lane 2,1,North,242,8192,Checked,32738,16,0,0,0,0,0,0,0,0,21,70,105,39,6,1,0,0,
3/9/2019 20:00,000052525000,2,60,3,Southbound Lane 1,2,South,310,8192,Checked,32738,16,0,1,0,0,0,0,8,23,102,132,38,5,0,1,0,0,
3/9/2019 20:00,000052525000,2,60,4,Southbound Lane 2,2,South,174,8192,Checked,32738,16,0,0,0,0,0,0,0,3,6,72,68,22,3,0,0,0,
3/9/2019 21:00,000052525000,2,60,1,Northbound Lane 1,1,North,288,8192,Checked,32738,16,0,0,0,1,1,6,3,38,97,100,36,4,1,1,0,0,
3/9/2019 21:00,000052525000,2,60,2,Northbound Lane 2,1,North,183,8192,Checked,32738,16,0,0,0,0,0,0,0,4,14,66,74,22,1,2,0,0,
3/9/2019 21:00,000052525000,2,60,3,Southbound Lane 1,2,South,239,8192,Checked,32738,16,0,0,0,0,0,0,5,39,76,99,18,2,0,0,0,0,
3/9/2019 21:00,000052525000,2,60,4,Southbound Lane 2,2,South,131,8192,Checked,32738,16,0,0,0,0,0,0,0,0,12,58,44,13,4,0,0,0,
3/9/2019 22:00,000052525000,2,60,1,Northbound Lane 1,1,North,278,8192,Checked,32738,16,0,0,0,0,0,2,8,28,105,107,18,9,1,0,0,0,
3/9/2019 22:00,000052525000,2,60,2,Northbound Lane 2,1,North,153,8192,Checked,32738,16,0,0,0,0,0,0,0,1,4,59,70,18,0,1,0,0,
3/9/2019 22:00,000052525000,2,60,3,Southbound Lane 1,2,South,186,8192,Checked,32738,16,0,0,0,0,0,2,12,33,53,57,21,6,0,1,1,0,
3/9/2019 22:00,000052525000,2,60,4,Southbound Lane 2,2,South,74,8192,Checked,32738,16,0,0,0,0,0,0,0,1,9,27,27,8,1,0,1,0,
3/9/2019 23:00,000052525000,2,60,1,Northbound Lane 1,1,North,204,8192,Checked,32738,16,0,0,0,0,2,0,6,32,61,71,28,4,0,0,0,0,
3/9/2019 23:00,000052525000,2,60,2,Northbound Lane 2,1,North,99,8192,Checked,32738,16,0,0,0,0,0,0,0,2,12,32,43,7,3,0,0,0,
3/9/2019 23:00,000052525000,2,60,3,Southbound Lane 1,2,South,98,8192,Checked,32738,16,0,0,0,0,0,2,1,8,29,47,7,3,1,0,0,0,
3/9/2019 23:00,000052525000,2,60,4,Southbound Lane 2,2,South,41,8192,Checked,32738,16,0,0,0,0,0,0,0,0,7,7,22,4,1,0,0,0,
3/10/2019 0:00,000052525000,2,60,1,Northbound Lane 1,1,North,126,8192,Checked,32738,16,0,0,0,0,1,0,6,14,35,46,22,2,0,0,0,0,
3/10/2019 0:00,000052525000,2,60,2,Northbound Lane 2,1,North,65,8192,Checked,32738,16,0,0,0,0,0,0,0,1,9,26,24,4,1,0,0,0,
3/10/2019 0:00,000052525000,2,60,3,Southbound Lane 1,2,South,80,8192,Checked,32738,16,0,0,0,0,0,0,2,11,25,25,15,2,0,0,0,0,
3/10/2019 0:00,000052525000,2,60,4,Southbound Lane 2,2,South,14,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,7,5,1,1,0,0,0,
3/10/2019 1:00,000052525000,2,60,1,Northbound Lane 1,1,North,91,8192,Checked,32738,16,0,0,0,0,0,3,4,14,29,35,5,1,0,0,0,0,
3/10/2019 1:00,000052525000,2,60,2,Northbound Lane 2,1,North,41,8192,Checked,32738,16,0,0,0,0,0,0,0,2,3,17,13,6,0,0,0,0,
3/10/2019 1:00,000052525000,2,60,3,Southbound Lane 1,2,South,50,8192,Checked,32738,16,0,0,0,0,0,0,1,6,16,22,2,2,0,1,0,0,
3/10/2019 1:00,000052525000,2,60,4,Southbound Lane 2,2,South,10,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,
3/10/2019 3:00,000052525000,2,60,1,Northbound Lane 1,1,North,56,8192,Checked,32738,16,0,0,0,0,0,1,4,7,14,19,8,3,0,0,0,0,
3/10/2019 3:00,000052525000,2,60,2,Northbound Lane 2,1,North,31,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,13,10,3,2,0,0,0,
3/10/2019 3:00,000052525000,2,60,3,Southbound Lane 1,2,South,55,8192,Checked,32738,16,0,0,0,0,0,2,0,3,15,24,7,3,1,0,0,0,
3/10/2019 3:00,000052525000,2,60,4,Southbound Lane 2,2,South,15,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,8,4,1,1,0,0,0,
3/10/2019 4:00,000052525000,2,60,1,Northbound Lane 1,1,North,49,8192,Checked,32738,16,0,0,0,0,1,1,3,2,19,16,6,1,0,0,0,0,
3/10/2019 4:00,000052525000,2,60,2,Northbound Lane 2,1,North,27,8192,Checked,32738,16,0,0,0,0,0,0,0,1,0,12,12,1,0,1,0,0,
3/10/2019 4:00,000052525000,2,60,3,Southbound Lane 1,2,South,88,8192,Checked,32738,16,0,0,0,0,0,0,4,4,22,35,21,2,0,0,0,0,
3/10/2019 4:00,000052525000,2,60,4,Southbound Lane 2,2,South,34,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,13,14,6,0,0,0,0,
3/10/2019 5:00,000052525000,2,60,1,Northbound Lane 1,1,North,47,8192,Checked,32738,16,0,0,0,0,0,0,4,8,15,11,7,2,0,0,0,0,
3/10/2019 5:00,000052525000,2,60,2,Northbound Lane 2,1,North,13,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,4,5,3,0,0,0,0,
3/10/2019 5:00,000052525000,2,60,3,Southbound Lane 1,2,South,165,8192,Checked,32738,16,0,0,0,0,0,1,2,14,22,74,43,7,2,0,0,0,
3/10/2019 5:00,000052525000,2,60,4,Southbound Lane 2,2,South,69,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,16,37,8,6,0,0,0,
3/10/2019 6:00,000052525000,2,60,1,Northbound Lane 1,1,North,90,8192,Checked,32738,16,0,0,0,0,0,1,3,10,32,29,14,1,0,0,0,0,
3/10/2019 6:00,000052525000,2,60,2,Northbound Lane 2,1,North,18,8192,Checked,32738,16,0,0,0,0,0,0,0,1,2,9,5,1,0,0,0,0,
3/10/2019 6:00,000052525000,2,60,3,Southbound Lane 1,2,South,161,8192,Checked,32738,16,0,0,0,0,0,1,2,10,29,71,40,7,1,0,0,0,
3/10/2019 6:00,000052525000,2,60,4,Southbound Lane 2,2,South,76,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,16,44,11,4,0,0,0,
3/10/2019 7:00,000052525000,2,60,1,Northbound Lane 1,1,North,127,8192,Checked,32738,16,0,0,0,0,0,2,6,13,51,42,8,5,0,0,0,0,
3/10/2019 7:00,000052525000,2,60,2,Northbound Lane 2,1,North,37,8192,Checked,32738,16,0,0,0,0,0,0,0,0,3,17,11,6,0,0,0,0,
3/10/2019 7:00,000052525000,2,60,3,Southbound Lane 1,2,South,157,8192,Checked,32738,16,0,0,0,0,0,1,2,9,31,55,46,12,1,0,0,0,
3/10/2019 7:00,000052525000,2,60,4,Southbound Lane 2,2,South,62,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,14,26,17,5,0,0,0,
3/10/2019 8:00,000052525000,2,60,1,Northbound Lane 1,1,North,168,8192,Checked,32738,16,0,0,0,0,1,3,4,13,49,72,23,3,0,0,0,0,
3/10/2019 8:00,000052525000,2,60,2,Northbound Lane 2,1,North,75,8192,Checked,32738,16,0,0,0,0,0,0,0,0,8,24,30,5,8,0,0,0,
3/10/2019 8:00,000052525000,2,60,3,Southbound Lane 1,2,South,223,8192,Checked,32738,16,0,0,0,0,1,0,5,9,35,116,48,8,1,0,0,0,
3/10/2019 8:00,000052525000,2,60,4,Southbound Lane 2,2,South,77,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,19,29,20,7,1,0,0,
3/10/2019 9:00,000052525000,2,60,1,Northbound Lane 1,1,North,285,8192,Checked,32738,16,0,0,0,0,0,1,1,17,61,129,61,13,2,0,0,0,
3/10/2019 9:00,000052525000,2,60,2,Northbound Lane 2,1,North,108,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,29,47,22,5,4,0,0,
3/10/2019 9:00,000052525000,2,60,3,Southbound Lane 1,2,South,301,8192,Checked,32738,16,0,0,0,0,0,1,0,14,61,134,71,15,4,1,0,0,
3/10/2019 9:00,000052525000,2,60,4,Southbound Lane 2,2,South,169,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,32,79,46,9,2,0,0,
3/10/2019 10:00,000052525000,2,60,1,Northbound Lane 1,1,North,338,8192,Checked,32738,16,0,0,0,0,1,5,4,9,66,171,64,16,2,0,0,0,
3/10/2019 10:00,000052525000,2,60,2,Northbound Lane 2,1,North,148,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,29,72,32,9,4,1,0,
3/10/2019 10:00,000052525000,2,60,3,Southbound Lane 1,2,South,351,8192,Checked,32738,16,0,0,0,0,0,0,2,17,71,167,79,14,1,0,0,0,
3/10/2019 10:00,000052525000,2,60,4,Southbound Lane 2,2,South,182,8192,Checked,32738,16,0,0,0,0,0,0,0,0,4,28,74,65,9,1,1,0,
3/10/2019 11:00,000052525000,2,60,1,Northbound Lane 1,1,North,366,8192,Checked,32738,16,0,0,0,0,0,0,3,15,91,151,82,21,2,1,0,0,
3/10/2019 11:00,000052525000,2,60,2,Northbound Lane 2,1,North,204,8192,Checked,32738,16,0,0,0,0,0,0,0,1,5,54,81,48,11,4,0,0,
3/10/2019 11:00,000052525000,2,60,3,Southbound Lane 1,2,South,436,8192,Checked,32738,16,0,0,0,0,0,1,1,10,104,183,117,14,6,0,0,0,
3/10/2019 11:00,000052525000,2,60,4,Southbound Lane 2,2,South,229,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,54,99,65,8,1,0,0,
3/10/2019 12:00,000052525000,2,60,1,Northbound Lane 1,1,North,447,8192,Checked,32738,16,1,0,0,0,0,0,0,19,98,184,111,30,3,1,0,0,
3/10/2019 12:00,000052525000,2,60,2,Northbound Lane 2,1,North,271,8192,Checked,32738,16,0,0,0,0,0,0,0,0,2,49,129,56,27,7,1,0,
3/10/2019 12:00,000052525000,2,60,3,Southbound Lane 1,2,South,578,8192,Checked,32738,16,0,0,0,0,0,0,0,5,123,274,146,27,1,2,0,0,
3/10/2019 12:00,000052525000,2,60,4,Southbound Lane 2,2,South,309,8192,Checked,32738,16,1,0,0,0,0,0,0,0,1,46,165,83,12,0,1,0,
3/10/2019 13:00,000052525000,2,60,1,Northbound Lane 1,1,North,497,8192,Checked,32738,16,0,0,2,11,11,0,2,13,106,198,116,35,3,0,0,0,
3/10/2019 13:00,000052525000,2,60,2,Northbound Lane 2,1,North,325,8192,Checked,32738,16,1,0,0,0,0,0,0,1,17,65,136,75,26,2,2,0,
3/10/2019 13:00,000052525000,2,60,3,Southbound Lane 1,2,South,590,8192,Checked,32738,16,0,0,0,0,0,0,2,30,132,274,119,31,1,1,0,0,
3/10/2019 13:00,000052525000,2,60,4,Southbound Lane 2,2,South,346,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,69,161,83,27,1,0,0,
3/10/2019 14:00,000052525000,2,60,1,Northbound Lane 1,1,North,486,8192,Checked,32738,16,0,0,0,0,0,0,1,14,87,219,129,31,5,0,0,0,
3/10/2019 14:00,000052525000,2,60,2,Northbound Lane 2,1,North,302,8192,Checked,32738,16,0,0,0,0,0,0,1,0,5,53,127,81,29,4,2,0,
3/10/2019 14:00,000052525000,2,60,3,Southbound Lane 1,2,South,629,8192,Checked,32738,16,0,0,0,0,0,0,0,25,140,285,155,20,4,0,0,0,
3/10/2019 14:00,000052525000,2,60,4,Southbound Lane 2,2,South,377,8192,Checked,32738,16,0,0,0,0,0,0,0,0,1,75,195,83,16,5,2,0,
3/10/2019 15:00,000052525000,2,60,1,Northbound Lane 1,1,North,483,8192,Checked,32738,16,1,0,0,0,0,0,3,13,92,203,129,31,11,0,0,0,
3/10/2019 15:00,000052525000,2,60,2,Northbound Lane 2,1,North,321,8192,Checked,32738,16,0,0,0,0,0,0,0,0,5,37,157,97,17,7,1,0,
3/10/2019 15:00,000052525000,2,60,3,Southbound Lane 1,2,South,639,8192,Checked,32738,16,0,0,0,0,0,0,6,25,125,302,152,26,2,0,1,0,
3/10/2019 15:00,000052525000,2,60,4,Southbound Lane 2,2,South,363,8192,Checked,32738,16,0,0,0,0,0,0,0,1,4,72,183,73,26,4,0,0,
3/10/2019 16:00,000052525000,2,60,1,Northbound Lane 1,1,North,523,8192,Checked,32738,16,0,0,0,0,0,0,1,16,93,249,124,32,8,0,0,0,
3/10/2019 16:00,000052525000,2,60,2,Northbound Lane 2,1,North,384,8192,Checked,32738,16,0,0,0,0,0,0,0,0,0,37,181,124,31,8,3,0,
3/10/2019 16:00,000052525000,2,60,3,Southbound Lane 1,2,South,588,8192,Checked,32738,16,0,0,0,1,0,0,5,18,133,266,138,23,2,1,1,0,
